Clicks_Plus_Leads,Clicks,Leads,Revenue
11296,8218,3078,278880
12673,8421,4252,1072675
1123,832,291,114400
917,738,179,14809
5511,3614,1897,380353
5790,3736,2054,663366
1140,805,335,171954
9211,7600,1611,641536
17192,10880,6312,1747568
1623,1026,597,256494
2490,1798,692,83475
3244,2584,660,297632
2716,1738,978,402975
10125,7234,2891,922590
8341,5985,2356,313040
1854,1211,643,98154
7400,5949,1451,338618
1216,824,392,74700
2087,1614,473,209760
8160,6330,1830,850080
5804,4536,1268,561748
2148,1516,632,158040
1872,1207,665,108698
5256,3802,1454,474103
9235,6828,2407,964656
4485,2919,1566,283943
4119,2771,1348,301040
6120,5100,1020,200633
4315,3589,726,164379
6392,5119,1273,431388
2567,1610,957,72044
10436,7310,3126,418026
8126,5126,3000,381644
11201,7675,3526,635336
11999,8347,3652,586110
16266,10710,5556,1247220
2653,2130,523,162513
1182,809,373,81600
6536,5003,1533,814730
626,437,189,40926
13400,8503,4897,458432
11619,9414,2205,241758
14327,9843,4484,739600
4469,3420,1049,461686
937,623,314,111922
1268,1003,265,79002
1766,1399,367,68970
11580,7289,4291,1607607
1379,958,421,76024
11483,8266,3217,1360928
8736,5817,2919,736290
446,284,162,16380
5174,4175,999,276225
15338,9735,5603,625392
9201,7408,1793,677376
11045,7663,3382,581790
2433,1946,487,86880
1803,1326,477,36340
1061,769,292,69504
2628,2179,449,36936
6924,4889,2035,217260
1256,980,276,57065
2628,1768,860,167180
17011,12014,4997,904750
7617,5738,1879,724356
6195,4109,2086,638778
1094,832,262,128945
8791,5513,3278,824500
2938,1950,988,304326
12392,8119,4273,1331260
10503,8290,2213,1108191
4818,3345,1473,386666
7284,5805,1479,800618
1511,1085,426,65192
3287,2346,941,120475
8264,5525,2739,1052368
1972,1258,714,69692
4015,2573,1442,416650
1923,1206,717,132720
3855,2620,1235,357425
3104,2157,947,88854
7583,5718,1865,386183
1890,1283,607,135228
14758,10563,4195,416202
3605,2983,622,88977
1720,1358,362,156792
6090,4681,1409,265594
10472,8230,2242,1067024
8460,5367,3093,1758980
1975,1264,711,145789
7426,4811,2615,856931
2108,1357,751,220248
5653,3548,2105,1224110
6789,4858,1931,248292
5547,3749,1798,464968
10716,7830,2886,577060
11426,8532,2894,446556
6603,5481,1122,485025
9952,6715,3237,867900
2420,1532,888,238374
1598,1043,555,107115
6508,4197,2311,669536
6456,4417,2039,823329
6041,4056,1985,530440
4686,3094,1592,513066
6394,5141,1253,132135
16665,11966,4699,1213728
3651,2687,964,274436
4282,3344,938,209988
9760,6713,3047,1712088
4141,2756,1385,273296
2818,1954,864,213885
11947,8639,3308,1242112
4418,2781,1637,521356
1692,1357,335,90041
10833,6924,3909,1061900
9240,6381,2859,1689714
5468,3970,1498,589437
469,364,105,58125
3397,2742,655,71232
3109,2110,999,234872
883,558,325,70751
7540,5357,2183,765548
19941,13471,6470,825000
10302,7598,2704,791320
7986,5448,2538,419502
6231,4293,1938,725000
13911,8877,5034,649399
4694,2939,1755,336640
8801,6260,2541,670065
5433,4112,1321,250190
4445,2857,1588,400812
3227,2251,976,275184
17289,10880,6409,1559490
2822,2341,481,109782
2110,1550,560,112748
2768,2144,624,296700
8463,5704,2759,590364
5544,3525,2019,528190
5944,4165,1779,396036
10288,8426,1862,627088
1768,1338,430,174240
3661,2400,1261,287339
8974,6987,1987,865755
8334,5408,2926,809829
6822,4932,1890,779630
10979,8655,2324,528520
1176,814,362,151655
8443,6839,1604,198114
573,446,127,45220
16935,13038,3897,507270
8034,5398,2636,776040
13189,10821,2368,670267
21071,13218,7853,4119352
2055,1461,594,229600
11700,7756,3944,1271875
4497,2814,1683,457884
1154,781,373,90441
4273,3521,752,132160
15633,12734,2899,1033125
8263,5729,2534,315952
4896,3745,1151,457989
10416,8420,1996,494132
8735,6260,2475,600336
5760,4145,1615,647192
2682,1826,856,132588
639,503,136,19150
5097,3957,1140,287508
3956,2649,1307,140000
17552,11934,5618,1693770
16317,10844,5473,767865
2213,1729,484,80925
12402,8428,3974,1179888
3429,2749,680,217968
3159,2153,1006,222768
1653,1143,510,72996
14329,9357,4972,1435088
1553,1231,322,117852
1530,1241,289,144648
1033,826,207,14694
1074,886,188,38356
2648,1778,870,156845
9203,6733,2470,1270682
16074,12807,3267,1142872
2448,1550,898,386136
3781,2784,997,252395
10873,8882,1991,922564
11269,7150,4119,1527625
934,755,179,81190
3883,2906,977,310914
6830,5239,1591,174168
7748,6111,1637,207500
17826,11702,6124,2014980
8785,6057,2728,807708
11003,7880,3123,498192
16549,13076,3473,943008
1874,1265,609,55040
756,492,264,59079
13376,9911,3465,1254685
8040,5249,2791,487786
751,536,215,71253
5155,3393,1762,627074
1133,903,230,56050
9240,6149,3091,282828
14476,10881,3595,796470
2151,1452,699,133627
3723,2554,1169,331692
1036,672,364,74872
17010,11230,5780,1001097
5911,3819,2092,218823
1777,1301,476,252285
849,598,251,82340
11588,7575,4013,1536444
11714,8684,3030,1265693
2372,1740,632,307818
2155,1492,663,125292
13508,10762,2746,356040
1598,1022,576,161552
2324,1682,642,264508
3519,2425,1094,234030
5225,3476,1749,318200
8787,6974,1813,991494
4737,3240,1497,409596
3780,3017,763,199290
6841,5272,1569,224130
3895,2893,1002,233226
4849,3323,1526,555282
8589,6917,1672,269392
2703,1926,777,308295
5409,4375,1034,133824
4773,3296,1477,138320
17169,11306,5863,1175112
4519,3504,1015,274068
4695,2971,1724,403696
1584,997,587,97464
5008,3683,1325,505496
5577,3771,1806,451896
12731,8099,4632,825452
1322,1022,300,33768
7413,5637,1776,305531
3229,2369,860,166692
5671,4387,1284,433556
1941,1236,705,282908
6956,5280,1676,584907
16506,10632,5874,3405785
16007,10880,5127,1108760
7941,5438,2503,225120
10799,8788,2011,755739
2367,1798,569,116600
2521,2045,476,200187
16196,11286,4910,955249
6156,4764,1392,252860
10738,8343,2395,978989
13651,9131,4520,525402
7467,5128,2339,572300
2838,2290,548,65786
1694,1199,495,155290
8693,5565,3128,755269
12450,8249,4201,396078
3508,2372,1136,308220
4297,3348,949,245322
11357,8352,3005,648846
15121,12554,2567,1450971
4419,3226,1193,148584
3434,2549,885,139635
5845,4169,1676,389011
8878,6787,2091,657780
18333,12851,5482,1547060
3752,2936,816,268372
7441,5625,1816,354564
2572,2045,527,240576
14108,10416,3692,1531666
4068,3217,851,175740
2815,1971,844,72576
5132,3362,1770,405990
5082,3998,1084,139482
6203,5100,1103,230976
8072,5929,2143,277035
3627,2991,636,226853
5427,3875,1552,592755
12884,8396,4488,516900
9790,6293,3497,1500960
1348,1059,289,64974
2639,1743,896,268242
3897,2704,1193,357899
7549,5881,1668,231608
2166,1502,664,197760
2618,2163,455,89280
10038,7076,2962,876645
1954,1619,335,170038
10312,7182,3130,654225
14409,9583,4826,1423104
5231,3316,1915,271890
6416,4281,2135,604188
4892,3554,1338,164485
4214,3305,909,191807
16887,11464,5423,538815
11889,7645,4244,559494
5292,4235,1057,262355
6541,4217,2324,582521
3949,3013,936,122670
5677,4002,1675,351045
2708,1738,970,427130
1339,894,445,87447
11216,7085,4131,2165793
8599,6362,2237,991760
16640,11265,5375,1469645
1289,1036,253,123228
6472,5109,1363,209466
2178,1506,672,278740
13228,9518,3710,604152
14999,10872,4127,1985705
2614,2035,579,260946
15905,9977,5928,788069
3326,2442,884,440440
2797,2266,531,178350
3753,2408,1345,312936
5966,3765,2201,178358
1066,877,189,59945
10507,6608,3899,1727432
13531,11177,2354,859560
10254,7676,2578,1005088
2531,2011,520,73920
2152,1697,455,36366
3388,2162,1226,343656
10025,7722,2303,597696
3724,2864,860,226135
6963,4444,2519,889720
5496,4384,1112,288090
1201,999,202,18614
5862,4044,1818,299094
3990,3066,924,111230
1922,1326,596,197490
6446,4268,2178,520182
6601,4487,2114,689680
4951,3609,1342,414594
9355,7705,1650,235790
2228,1661,567,72250
12753,10619,2134,551442
5307,3733,1574,368396
5351,4047,1304,500214
2732,2273,459,258908
10037,7665,2372,600600
5876,3842,2034,522126
1005,812,193,68310
7853,6163,1690,175540
3739,2351,1388,276396
7958,5780,2178,560110
9476,7488,1988,564200
2753,1817,936,262971
6869,4739,2130,334480
8136,5647,2489,924885
4770,3932,838,150092
20420,13135,7285,803184
5439,4462,977,253216
3884,2524,1360,667974
22245,14399,7846,2142052
752,558,194,31425
4034,3029,1005,192585
4929,3264,1665,154780
5180,3820,1360,237336
6234,5131,1103,391334
11775,8396,3379,627088
16260,12535,3725,1827708
9628,6688,2940,536656
4189,2646,1543,595663
4451,3599,852,139536
3275,2522,753,264222
14920,11984,2936,634001
13470,9531,3939,2014182
14464,9171,5293,1184449
10896,6852,4044,1509950
12035,9133,2902,1629750
10688,6870,3818,509480
2028,1445,583,131692
6944,4407,2537,873290
10401,6984,3417,474336
2561,1834,727,306176
6165,4942,1223,92303
1504,1180,324,36406
13930,10777,3153,1337808
1526,1234,292,66038
10713,7007,3706,1066950
1839,1321,518,119475
4382,3629,753,108916
4294,3335,959,301896
6747,4757,1990,600864
4663,2993,1670,358800
2082,1662,420,207554
13140,10111,3029,1623266
1386,1005,381,106134
5836,3686,2150,571880
10854,7187,3667,1581363
4314,3050,1264,297350
5858,4500,1358,517992
7331,5171,2160,1022368
13724,9706,4018,1794846
2677,1931,746,202640
4831,3767,1064,501772
4075,3199,876,154012
3204,2060,1144,424692
9368,6593,2775,828087
1809,1344,465,139860
1950,1418,532,168777
9582,6973,2609,411179
5074,3869,1205,490758
5366,4127,1239,315360
3235,2029,1206,258030
7056,4919,2137,627600
3956,2620,1336,316608
12525,10292,2233,500850
6463,4939,1524,404924
7672,5263,2409,200900
3113,1966,1147,263961
3691,3035,656,131688
12133,9911,2222,510032
5992,3854,2138,877642
2102,1368,734,86940
2484,1632,852,417852
4476,3029,1447,272448
2387,1784,603,107916
1269,935,334,139089
1386,1070,316,68667
4601,2983,1618,476075
2136,1617,519,212686
8093,6252,1841,739006
9110,7230,1880,498525
7508,5016,2492,810870
2652,1814,838,259981
1571,1112,459,67816
1511,1078,433,135880
13195,10322,2873,1205950
4165,3350,815,322300
2568,1901,667,110754
9679,7037,2642,357420
10053,7593,2460,707994
8981,5967,3014,864688
6756,5036,1720,798600
928,604,324,79250
4103,2817,1286,321975
4671,3537,1134,121360
12839,9848,2991,412476
5810,4733,1077,527244
2925,1897,1028,200517
8288,6025,2263,417688
7508,5609,1899,249528
13005,8449,4556,521664
8578,5706,2872,870144
5385,3967,1418,198824
13769,10562,3207,936100
13235,9020,4215,1494145
4536,2897,1639,785088
4541,3326,1215,217616
8515,5956,2559,550830
10577,6655,3922,313540
16877,11194,5683,1279943
16871,10834,6037,2260506
16076,12867,3209,872964
5755,4224,1531,560838
5365,3634,1731,441467
15306,12459,2847,1179528
6006,3800,2206,463252
5297,3703,1594,295200
5357,3727,1630,278586
3307,2364,943,499968
3226,2575,651,314368
7515,5752,1763,220592
6666,4221,2445,352089
5916,4535,1381,480370
3108,2193,915,81396
5734,4346,1388,810495
1358,995,363,86100
1340,962,378,55322
17488,11729,5759,2208960
2554,1682,872,521433
9335,6752,2583,1010604
4002,3194,808,84436
11841,9322,2519,562688
2643,1804,839,189618
2310,1465,845,249775
10976,8309,2667,601511
3444,2571,873,241020
17684,12137,5547,1954940
858,601,257,136850
2498,2007,491,77184
2479,1989,490,212660
3712,2572,1140,149628
11445,8444,3001,640530
11960,8003,3957,799799
7505,4764,2741,389624
6009,4631,1378,490074
1076,730,346,69732
16005,11950,4055,1584918
16207,11928,4279,648120
5460,3883,1577,132240
9904,6201,3703,1569032
3597,2653,944,170660
5319,3374,1945,580444
11293,7880,3413,714305
5068,4008,1060,459812
7384,5245,2139,489972
10090,6684,3406,357400
6432,4879,1553,340340
7630,5137,2493,505463
7529,6258,1271,370818
3531,2557,974,328416
578,455,123,38400
1190,748,442,129156
2126,1490,636,221805
3410,2513,897,397922
3261,2152,1109,273533
360,259,101,50978
3148,2608,540,165466
768,489,279,52640
3152,2385,767,184630
14141,9417,4724,2100072
2822,2278,544,202773
846,537,309,50250
7863,5919,1944,165354
3464,2649,815,235571
886,654,232,35620
1728,1401,327,138450
8385,5359,3026,725900
7240,4731,2509,868518
8730,6257,2473,939681
5171,3329,1842,406658
13897,9270,4627,994517
13169,9874,3295,899024
2982,2349,633,286400
4289,3304,985,110950
7729,4869,2860,847594
4978,3433,1545,557262
1277,1010,267,97512
7898,5598,2300,410571
6260,3987,2273,542080
674,471,203,63180
5941,4000,1941,260650
10559,7206,3353,964250
3509,2518,991,194012
4529,3333,1196,264330
10351,6492,3859,879450
9475,6660,2815,1234320
18535,12632,5903,3091185
2636,1914,722,173575
10306,7150,3156,1257708
6382,4052,2330,615230
10058,6861,3197,1018742
2026,1442,584,66079
10408,8308,2100,416380
17054,12844,4210,2091070
1723,1376,347,171255
1794,1439,355,207993
4410,3163,1247,146676
4413,3314,1099,297913
4711,3391,1320,186732
1507,1100,407,50456
6609,4897,1712,405327
9127,7508,1619,670348
2413,1783,630,178115
963,781,182,29264
7384,4859,2525,563806
1844,1384,460,162432
4338,3117,1221,149734
12845,8663,4182,1901115
12970,10741,2229,1104848
9006,7376,1630,250614
6415,4546,1869,851200
5029,3775,1254,382992
6556,5410,1146,160928
4084,2589,1495,239560
7219,4595,2624,740028
13266,8344,4922,936418
7024,5254,1770,223944
2918,1870,1048,215740
4312,2900,1412,287040
14668,9669,4999,806036
10824,8041,2783,367536
7274,4720,2554,906714
11832,7437,4395,1827626
10515,6619,3896,1301832
2672,1908,764,117292
10125,6350,3775,640640
11464,8639,2825,862232
13190,8346,4844,1809196
6148,5059,1089,566078
13827,11191,2636,651852
4955,3153,1802,298100
17761,11283,6478,594370
10788,7300,3488,492560
10791,8782,2009,885780
1855,1374,481,207418
1941,1388,553,66005
6611,5172,1439,353700
8590,5691,2899,797685
2493,1561,932,185255
9536,6553,2983,252175
2420,1986,434,70742
10070,7500,2570,312816
18918,12304,6614,1761430
1886,1304,582,63054
3074,2200,874,179172
1170,941,229,46505
4433,3207,1226,235824
1413,997,416,95450
988,773,215,65880
9271,7179,2092,633619
13425,8923,4502,2015496
1404,889,515,229977
2447,1715,732,149492
17186,13299,3887,875164
5082,3605,1477,495006
1590,1087,503,83520
5236,4094,1142,566250
1077,779,298,123200
1128,742,386,71811
10056,7611,2445,674265
5333,4091,1242,307830
14787,11395,3392,274624
5990,3828,2162,400112
11915,9619,2296,556374
2384,1637,747,123492
6390,4575,1815,362076
12606,8629,3977,907700
2196,1658,538,131880
4684,3013,1671,444536
8651,5480,3171,674730
4591,3148,1443,286350
14101,10907,3194,403380
12676,8005,4671,2244484
6516,4461,2055,550652
3198,2125,1073,554241
11027,6989,4038,626025
6845,4635,2210,549120
7634,5207,2427,329107
3869,2701,1168,155610
7492,5305,2187,939796
9282,6212,3070,359744
8692,5873,2819,695296
7853,6324,1529,579012
21479,14164,7315,2708748
2016,1522,494,257409
5415,3528,1887,299541
13846,10312,3534,1562023
2332,1661,671,141732
7325,5367,1958,347256
9484,6303,3181,1831956
14489,10679,3810,1005487
6505,4532,1973,213840
2622,2167,455,185538
9411,6656,2755,711775
1551,1260,291,63837
5928,3941,1987,422622
3728,2837,891,268758
3991,2901,1090,602922
7707,4860,2847,637175
6831,4629,2202,884282
12845,9698,3147,1370736
8280,6090,2190,1182594
5195,4238,957,303940
4423,3362,1061,174276
6940,5055,1885,316049
13270,9116,4154,875914
5888,3842,2046,677751
715,508,207,99970
3730,2901,829,434656
11291,7920,3371,333558
4348,3424,924,251298
5784,4273,1511,696780
2378,1812,566,106232
2751,1840,911,281212
2636,1691,945,277472
8539,6344,2195,909795
6248,4148,2100,715868
2382,1684,698,191036
2343,1798,545,197505
2840,2220,620,59840
7944,6291,1653,291276
10754,7389,3365,1368752
1159,760,399,62178
5066,3663,1403,263728
1782,1210,572,177552
991,746,245,14673
3530,2515,1015,354622
6251,4598,1653,418824
3517,2907,610,167650
4757,3811,946,132960
2655,1809,846,185906
9973,6528,3445,385203
4181,2619,1562,486776
3957,3072,885,359385
7193,5677,1516,268356
3694,2883,811,125490
5499,3641,1858,267435
2265,1791,474,42224
2031,1679,352,73095
3932,2708,1224,173797
2184,1595,589,194460
2607,1791,816,332833
5919,4876,1043,383346
4091,3303,788,363132
5214,3824,1390,128730
5145,3540,1605,241280
5517,3550,1967,336966
11793,9335,2458,447064
10130,7519,2611,882450
16167,10710,5457,1063024
4011,2771,1240,160740
928,597,331,145981
7693,5961,1732,734997
4219,2995,1224,669799
2418,1744,674,106091
6821,4999,1822,593280
3526,2751,775,209132
9694,6390,3304,1082178
5083,3202,1881,427032
3364,2791,573,229704
795,632,163,74984
4591,3255,1336,679910
13921,8981,4940,1365910
18846,12082,6764,3097925
13472,9981,3491,330400
837,645,192,75898
4939,3817,1122,122732
7026,5814,1212,528556
11216,7926,3290,878202
13562,10772,2790,454388
11215,7722,3493,757914
7352,4829,2523,1460166
3529,2663,866,236586
2173,1573,600,118296
381,287,94,27588
3138,1998,1140,158418
3188,2588,600,117012
4628,3230,1398,412115
5387,4070,1317,653756
1748,1428,320,146328
4593,3172,1421,206744
10775,7660,3115,531182
11030,8021,3009,1332256
368,295,73,22803
4913,3225,1688,457990
7743,5282,2461,246985
3210,2016,1194,572108
1949,1269,680,163476
955,665,290,155925
8658,6403,2255,721500
11435,8104,3331,420248
2034,1341,693,222324
15934,11329,4605,1552440
11415,8809,2606,653268
11261,8911,2350,478081
1407,1102,305,100320
6259,4482,1777,341925
14720,10194,4526,689544
5234,3810,1424,418608
13939,9001,4938,1702300
1186,893,293,70886
5758,3767,1991,492862
9426,6196,3230,1039311
9056,5947,3109,554265
10941,8194,2747,249333
10555,8122,2433,437902
5355,3459,1896,576800
3888,2992,896,559062
4399,3365,1034,136656
3494,2775,719,202048
587,469,118,12062
12590,8433,4157,1188381
20663,13837,6826,1410624
3929,2605,1324,118300
5173,3673,1500,212290
1102,841,261,39990
6294,5015,1279,423358
9163,6008,3155,905484
7369,4645,2724,824989
3944,2693,1251,169632
7344,5485,1859,378950
7740,4877,2863,883575
14264,9047,5217,2342492
3118,2082,1036,251955
4321,3441,880,130662
5717,3580,2137,514657
17451,12669,4782,907732
3522,2628,894,250344
9445,7016,2429,1214878
7502,5072,2430,181968
13829,8759,5070,2912000
12783,8001,4782,1265580
3088,2025,1063,352110
2121,1392,729,78897
2214,1428,786,248694
9703,6187,3516,1495218
14695,9490,5205,1912977
6688,4513,2175,816129
1093,798,295,104199
7253,5364,1889,304304
16393,10955,5438,3112318
13345,9390,3955,1413430
13446,9727,3719,1775259
5527,4225,1302,257540
3282,2409,873,148120
5009,3965,1044,113760
3851,2770,1081,188175
17106,11738,5368,1259825
7453,4920,2533,766505
3768,2835,933,302151
2684,2003,681,258300
3306,2497,809,86944
9796,6208,3588,1169868
14982,9793,5189,1202097
5118,3260,1858,563304
11600,7746,3854,1205892
1532,1101,431,85890
5774,3901,1873,543816
3819,2804,1015,92748
5603,4341,1262,322984
11696,7678,4018,886584
8940,5724,3216,398567
4177,2713,1464,546770
2060,1447,613,107136
1139,768,371,60384
10320,7564,2756,947700
2583,2003,580,144796
8669,6072,2597,759023
6119,5050,1069,470862
5763,3677,2086,552664
14907,11777,3130,466712
3573,2804,769,301080
1032,829,203,63600
646,454,192,51544
10443,8592,1851,555885
2069,1681,388,94976
10994,9153,1841,604500
3102,2369,733,416962
8624,5575,3049,396264
15039,9906,5133,722655
5200,4182,1018,417450
4268,2853,1415,431460
11054,6944,4110,810775
11205,8442,2763,398880
6275,4600,1675,551304
2088,1687,401,113322
4993,3772,1221,251500
1907,1494,413,133996
1232,959,273,91160
6124,3839,2285,750950
18540,11710,6830,695520
1441,1042,399,180576
6808,4610,2198,661664
5200,3950,1250,298368
1240,851,389,96512
4572,3086,1486,476370
5636,3895,1741,703392
10668,8329,2339,230508
10319,7949,2370,461097
11066,7733,3333,752815
4311,2786,1525,174683
2738,1737,1001,638401
3125,2604,521,196900
1475,963,512,252126
13213,10409,2804,394552
3474,2375,1099,406196
3546,2414,1132,452817
