Duration,Clicks_Plus_Leads,Clicks,Leads,Revenue
20,4488,3726,762,248482
28,8012,5384,2628,308884
22,6799,4757,2042,847726
16,19841,12664,7177,2111806
11,2828,2268,560,112288
12,12971,8899,4072,520406
21,4806,3874,932,253920
23,7112,4618,2494,885633
20,2926,1900,1026,275340
20,4617,3232,1385,377385
24,2880,2192,688,256685
15,1858,1422,436,116402
7,7996,5973,2023,396344
17,4824,3303,1521,356238
10,6326,5268,1058,180433
14,12157,8394,3763,1284822
5,7980,6339,1641,796943
23,4802,3126,1676,304080
26,9070,6588,2482,553800
26,3464,2207,1257,272160
9,3521,2257,1264,243747
11,4831,3725,1106,319116
10,13095,10779,2316,466431
27,8061,5854,2207,598500
12,5344,4323,1021,235206
28,3375,2697,678,200460
12,8766,6228,2538,731964
11,1215,920,295,144966
16,4160,3423,737,92364
21,12652,8785,3867,847875
23,3119,2321,798,232839
28,11214,7069,4145,370722
21,3182,2455,727,245464
28,13818,10104,3714,573680
22,1718,1430,288,42944
22,7806,4931,2875,964776
7,8640,6863,1777,511675
22,7900,6517,1383,519930
23,2269,1734,535,74422
5,6246,5035,1211,213066
12,3035,2337,698,147741
24,1541,1009,532,128816
18,1072,734,338,37107
24,4059,3028,1031,189932
15,5057,4189,868,233416
8,20826,13350,7476,2779764
22,5541,3918,1623,399750
30,6351,4818,1533,336936
27,4488,3063,1425,305256
10,6037,4526,1511,245220
10,3195,2040,1155,152280
10,2465,1722,743,162864
15,2323,1697,626,108290
24,8026,5187,2839,1391767
17,10734,6948,3786,935300
25,15724,11746,3978,1427293
23,11290,7958,3332,1482942
12,13137,9040,4097,396144
12,5884,3691,2193,673855
19,2366,1933,433,130524
13,16867,13887,2980,1597816
24,1672,1351,321,86328
6,6019,3979,2040,751608
13,4612,3178,1434,105800
16,601,497,104,26904
25,1401,1088,313,134190
17,6067,3973,2094,958112
29,11160,7687,3473,1237550
28,9946,6733,3213,543996
18,2995,2450,545,174150
27,3983,2750,1233,138575
18,1848,1503,345,92630
16,13291,8589,4702,702227
10,6874,5660,1214,302412
28,527,369,158,33408
19,3863,3130,733,348783
29,2782,1844,938,120528
21,4437,3253,1184,113740
18,2141,1631,510,119004
30,10614,7661,2953,313761
20,3918,3014,904,247292
10,9779,7538,2241,807512
6,14039,9183,4856,1269530
22,6508,4997,1511,203481
17,2709,1717,992,118800
7,6798,5290,1508,216675
5,1662,1354,308,72756
11,10292,7793,2499,389872
22,4439,3331,1108,533638
19,6800,4769,2031,916860
26,15397,9687,5710,1423240
6,2166,1655,511,271653
15,16106,12892,3214,1060660
30,2816,2163,653,128464
15,4314,2975,1339,223704
13,1611,1187,424,137288
21,6065,4450,1615,237888
12,4658,2996,1662,763606
18,10620,6735,3885,441336
10,2567,1815,752,256035
28,4419,3088,1331,128960
7,14344,9357,4987,1268025
13,1170,925,245,79875
29,5661,4694,967,284592
12,8751,6874,1877,218376
11,536,341,195,51415
25,15356,10013,5343,666000
28,3471,2299,1172,254847
8,10574,7666,2908,482735
6,13905,10020,3885,1851289
14,4740,3046,1694,567840
6,3654,2382,1272,150147
9,17187,11932,5255,1798108
21,3192,2192,1000,317367
27,5176,4021,1155,213792
26,6750,4447,2303,252255
14,3723,2869,854,94804
29,7577,5877,1700,391380
15,5644,4014,1630,814534
13,13392,9238,4154,621152
13,2464,1670,794,223561
18,7962,5780,2182,387600
12,9914,7500,2414,489270
28,15364,11142,4222,620865
8,3577,2352,1225,559770
24,4069,2801,1268,408958
5,6903,4400,2503,628425
5,343,223,120,46645
26,834,627,207,50700
28,4744,3769,975,534586
28,7679,4953,2726,649342
18,1172,911,261,108916
26,13682,11278,2404,626940
24,10715,8636,2079,360077
17,10001,7580,2421,826848
12,734,552,182,30738
8,7456,5178,2278,656064
28,7242,5566,1676,481080
13,2327,1589,738,163125
6,2042,1523,519,239742
9,7308,4848,2460,256865
18,12693,8180,4513,864300
5,8329,6929,1400,516043
9,10506,6601,3905,1577486
25,10048,8009,2039,801864
29,997,791,206,65968
29,6659,5479,1180,465120
27,2909,1939,970,397860
28,2325,1635,690,219570
23,11676,8595,3081,723520
17,7298,6017,1281,478632
9,4105,2567,1538,266454
30,3662,2300,1362,657228
6,5375,3526,1849,574441
15,4704,3000,1704,421694
18,4687,3099,1588,425952
17,4778,3407,1371,299684
23,944,665,279,105300
14,7250,5102,2148,1213919
14,9730,6121,3609,890528
15,5490,4033,1457,345525
8,1884,1442,442,81549
14,7744,5649,2095,165750
8,2524,1754,770,62640
29,1002,722,280,104876
8,6687,4854,1833,1079864
8,10396,7051,3345,587776
8,5064,3834,1230,347620
13,1410,1158,252,46624
18,4560,3747,813,375300
25,2613,2118,495,82212
15,19411,12309,7102,1976049
26,14197,10670,3527,676185
11,13614,9788,3826,434955
18,9276,6577,2699,392656
17,3029,2210,819,128992
18,4065,2787,1278,252054
24,2404,1744,660,100688
22,15642,10494,5148,1533876
14,10581,7749,2832,668222
14,8259,6597,1662,455726
28,3200,2031,1169,248472
5,3235,2235,1000,234828
28,946,760,186,69789
20,3890,2958,932,385014
17,1696,1119,577,207030
18,2093,1642,451,100100
24,2029,1561,468,189975
20,12338,7783,4555,969030
27,2076,1379,697,182840
15,1640,1273,367,87966
23,1966,1475,491,246753
15,2282,1776,506,281274
11,868,611,257,88816
6,13769,8780,4989,1102615
5,3328,2477,851,401100
16,3581,2259,1322,354288
29,6508,4617,1891,459464
30,1771,1361,410,62424
12,10218,7404,2814,1169460
30,11684,7444,4240,1870300
10,8017,5245,2772,921607
21,3292,2133,1159,463970
24,2144,1575,569,188889
17,7852,5011,2841,855219
27,3668,2431,1237,282366
23,10723,7445,3278,1151920
21,7937,4989,2948,714612
15,2483,1841,642,168672
5,1946,1401,545,273240
24,5192,3997,1195,135343
30,9612,7345,2267,1283194
12,2079,1497,582,135470
5,3005,2210,795,174906
19,3199,2215,984,269178
25,9703,7326,2377,341784
17,6933,4432,2501,502496
26,1760,1153,607,219472
26,1409,1006,403,94302
11,9096,6158,2938,376163
28,4975,3558,1417,184860
10,4824,3479,1345,450800
30,15780,12678,3102,1065004
7,1009,772,237,92235
7,6947,4849,2098,601094
14,7442,5263,2179,806310
22,2526,2003,523,130032
8,3427,2474,953,79425
8,14384,9359,5025,1409508
7,5667,4269,1398,743675
17,13158,10686,2472,788795
19,3165,2230,935,392256
20,3365,2402,963,99880
25,3910,2687,1223,458750
21,7400,5340,2060,469737
11,3698,2933,765,206180
25,6817,5418,1399,184459
19,2153,1474,679,174250
24,5407,4071,1336,474768
21,4956,3334,1622,164388
15,2979,2443,536,148554
16,6885,4327,2558,1125432
21,11036,6999,4037,714780
18,6254,3919,2335,799200
12,4620,3390,1230,360192
28,3137,2165,972,151890
28,14181,9525,4656,1188600
14,6911,4715,2196,1001577
30,11844,8501,3343,674680
19,17180,11384,5796,713700
30,7732,5342,2390,892320
14,5746,4463,1283,301584
6,7494,4885,2609,743208
5,19882,12838,7044,1662036
14,8686,5711,2975,724272
30,4449,3219,1230,281178
23,8305,5952,2353,672768
28,11804,8862,2942,561527
28,8144,5177,2967,209502
13,12373,9373,3000,656608
5,2692,2080,612,288765
27,4457,3647,810,342912
24,6606,4531,2075,208649
6,15092,10301,4791,1270773
15,5578,4573,1005,249852
14,12059,8686,3373,1279982
22,5460,3484,1976,277220
18,6465,4236,2229,198492
27,1141,759,382,168483
5,2373,1489,884,187458
26,2856,1805,1051,282472
13,6385,4684,1701,522224
18,19031,14409,4622,1443555
6,6594,5355,1239,256520
24,14950,9882,5068,1307096
23,3315,2356,959,275880
11,5949,4895,1054,352236
22,4561,2957,1604,409920
22,9298,6532,2766,579702
5,10312,6978,3334,684110
25,13178,10063,3115,1874525
12,6415,5061,1354,408116
23,4264,3097,1167,495900
29,3361,2698,663,140185
28,2454,1892,562,292000
26,5970,4218,1752,439856
7,6408,4198,2210,862642
6,4716,2995,1721,622520
11,9983,6401,3582,771064
5,2103,1584,519,174325
21,1758,1446,312,90817
6,13107,8576,4531,484444
17,6172,4605,1567,244992
12,12732,8064,4668,1102230
26,3236,2469,767,219240
12,4531,2877,1654,540384
29,9987,8229,1758,689504
10,2091,1348,743,176468
20,3902,2643,1259,223418
24,2421,1949,472,200364
22,1837,1318,519,171600
18,6740,4551,2189,524832
19,6311,4753,1558,438564
29,1502,942,560,211718
14,2911,2111,800,161163
12,2277,1881,396,90048
5,5149,3817,1332,295677
7,7617,6035,1582,539524
24,3127,2491,636,56444
14,9829,6639,3190,401328
16,3679,2681,998,302817
20,5506,3868,1638,393420
5,13631,10434,3197,505804
5,3585,2640,945,289984
15,4242,2993,1249,476734
7,3132,2236,896,323832
11,8958,5722,3236,1512920
25,2934,2343,591,173536
13,11404,8155,3249,1389058
23,1061,845,216,61020
6,9827,6820,3007,330120
15,2861,2077,784,377848
9,14124,10159,3965,878429
14,8319,6884,1435,490281
9,1224,768,456,91113
13,7754,6113,1641,347072
14,778,544,234,72640
24,2907,1949,958,92340
17,5478,3720,1758,268780
5,10476,6866,3610,532686
19,4473,2855,1618,115232
10,9186,6273,2913,668850
14,3199,2312,887,315268
30,2505,1936,569,145277
7,2350,1807,543,230124
10,3307,2269,1038,430236
18,5249,3497,1752,882310
22,10312,7727,2585,256828
8,5294,4271,1023,208395
15,7180,5082,2098,780645
16,8490,6532,1958,187542
5,4030,2759,1271,686774
28,3575,2459,1116,430437
21,7389,5317,2072,337384
23,6431,5203,1228,384846
10,4797,3037,1760,744793
18,1535,1053,482,225745
18,3781,2580,1201,146880
9,8081,5447,2634,876582
23,16913,12094,4819,531409
15,8742,6541,2201,561192
26,2949,1863,1086,207853
11,7446,4820,2626,547545
18,4325,3232,1093,303533
17,3785,2411,1374,200704
5,13912,8829,5083,1218594
12,9658,7912,1746,848388
25,7866,5377,2489,397196
13,3495,2418,1077,216550
23,2103,1464,639,89886
20,5222,3732,1490,718540
18,4115,2618,1497,282068
30,4959,4098,861,253764
19,3986,2972,1014,183222
25,9941,6977,2964,1075518
8,12774,8822,3952,801328
23,17953,11803,6150,1593920
8,2979,1924,1055,177786
8,17042,10780,6262,1073650
21,2326,1564,762,197974
23,2871,1907,964,234724
27,3361,2137,1224,239364
22,12436,7857,4579,492779
30,4037,2889,1148,293740
22,6695,4323,2372,707588
13,862,589,273,77586
24,9704,6122,3582,452160
22,12004,8239,3765,320292
17,3800,2778,1022,551670
25,9680,7856,1824,330820
8,3819,2845,974,370214
25,1761,1344,417,89496
6,1868,1402,466,59010
5,1347,1100,247,47430
12,6960,4800,2160,591108
12,12220,7865,4355,1758900
16,10419,7649,2770,470383
30,1256,930,326,67032
29,3950,2776,1174,344598
10,7064,4832,2232,362032
14,2593,1767,826,161238
10,6035,3803,2232,566592
11,10242,6850,3392,672980
8,5411,4125,1286,563712
20,6424,4372,2052,274968
26,8330,6084,2246,562392
10,16925,10663,6262,1581648
16,3215,2017,1198,367759
11,13114,8339,4775,2535040
29,10241,7173,3068,766122
30,1667,1137,530,149408
21,11864,9004,2860,545725
20,13058,8909,4149,440674
11,3917,3148,769,187982
16,3736,2571,1165,209598
27,7006,5349,1657,409500
24,3048,2025,1023,574500
22,7187,4949,2238,318072
28,2047,1380,667,247556
16,8461,6708,1753,165770
28,7230,5067,2163,246615
13,3298,2375,923,463899
23,1272,909,363,139441
6,2672,1680,992,589823
25,10193,6908,3285,1881600
30,5426,3911,1515,227838
28,4915,3960,955,200583
9,18153,11385,6768,1431417
13,3120,1982,1138,257266
14,6519,4175,2344,520756
9,9899,6445,3454,510875
30,3841,2624,1217,175344
22,3860,2644,1216,602032
16,10319,7423,2896,437525
19,7595,4861,2734,621209
9,2178,1610,568,274911
9,11103,7566,3537,1367080
25,2692,2133,559,128128
25,13702,9611,4091,948618
14,7243,4957,2286,477752
8,10238,7444,2794,431624
7,17455,11112,6343,1493646
17,12494,8185,4309,515823
30,7864,5509,2355,454080
29,1028,835,193,106580
18,6857,4397,2460,425828
22,10706,7244,3462,1713668
21,13921,9945,3976,1849540
20,11532,9091,2441,237184
8,2373,1484,889,207090
20,3428,2811,617,195585
24,11714,9067,2647,755085
30,4149,3275,874,391104
14,8993,6582,2411,485556
13,2430,1978,452,91910
19,7475,5527,1948,242528
13,1610,1120,490,143226
10,9231,6571,2660,736424
21,2991,1892,1099,561600
19,1172,927,245,40626
27,3366,2332,1034,247884
24,5096,3944,1152,195283
30,3766,2619,1147,234741
28,789,647,142,34128
21,12513,8621,3892,1813815
15,8115,5298,2817,677484
18,5349,3530,1819,450450
12,10918,8743,2175,546400
25,2182,1603,579,91728
10,4463,3657,806,301875
30,9712,7379,2333,612184
23,1832,1501,331,114000
30,12453,8705,3748,957200
12,2952,2254,698,59625
21,5563,3763,1800,703724
20,17272,11449,5823,1560210
26,3873,3201,672,131670
23,4580,3087,1493,215800
18,13736,8748,4988,763807
15,20276,13370,6906,1983744
21,5006,3257,1749,312960
22,3053,2088,965,137578
5,3898,2794,1104,327956
5,4652,3014,1638,528794
16,9706,6492,3214,1108734
24,1832,1313,519,231426
29,10100,6427,3673,1303560
14,2854,2339,515,153370
7,3856,2733,1123,250908
21,9463,7699,1764,392630
21,985,787,198,14756
23,13528,9499,4029,869232
13,2658,2022,636,95265
13,5664,4588,1076,342360
17,3189,2190,999,557648
7,12733,9565,3168,811456
20,2175,1660,515,266931
8,3386,2651,735,276592
25,10626,7766,2860,451968
17,4454,3157,1297,138722
11,8115,5266,2849,616264
9,4323,3218,1105,353012
9,4916,3979,937,239600
14,1650,1187,463,184619
29,5106,3281,1825,245490
18,2694,1985,709,218474
16,8778,6882,1896,191216
13,4251,3374,877,198868
11,4889,3244,1645,482724
18,487,340,147,37170
8,2335,1721,614,262038
9,756,492,264,71610
28,4237,2884,1353,446242
17,2922,2192,730,141282
25,4277,3306,971,252095
9,9438,5903,3535,1452672
17,1206,885,321,48495
17,17067,11194,5873,814704
18,5178,3670,1508,780576
24,7122,4638,2484,895440
14,22752,14393,8359,2505668
17,17462,11881,5581,1582791
17,3504,2401,1103,217088
29,2036,1315,721,160763
7,4863,3854,1009,191808
24,5458,3923,1535,247015
7,852,634,218,60372
6,3716,2672,1044,268483
16,7723,4846,2877,648210
21,13439,10206,3233,378104
18,12665,8231,4434,929368
29,10343,7945,2398,1067526
23,4589,2895,1694,907816
10,6313,5108,1205,592120
6,18857,13809,5048,851123
29,1664,1067,597,296010
18,7720,6403,1317,427392
6,5901,3711,2190,499639
5,2135,1631,504,188487
14,7484,5923,1561,575771
24,13223,11000,2223,368390
22,8702,5688,3014,575232
25,7826,5153,2673,198090
12,9685,7024,2661,839434
17,9414,7438,1976,652032
14,3905,3165,740,266255
11,1404,882,522,148928
14,7080,4889,2191,883796
7,4749,3689,1060,127405
7,10785,6787,3998,1246140
21,1262,864,398,179746
14,6037,4418,1619,773332
22,18344,11642,6702,3084224
26,11278,7348,3930,1468956
16,7151,5847,1304,153594
6,6369,4644,1725,406125
8,2863,2079,784,402392
29,4801,3256,1545,465552
21,1470,969,501,197676
16,17705,11114,6591,734990
19,4517,3701,816,101959
6,3927,3061,866,193104
6,2604,1899,705,103115
10,2003,1632,371,87290
16,9390,7298,2092,436552
17,2019,1599,420,79696
28,2443,1780,663,157724
30,2123,1459,664,185760
7,6308,4504,1804,273456
13,2900,2227,673,108966
14,3545,2771,774,114200
19,3455,2361,1094,224370
21,4906,3859,1047,379447
14,1870,1391,479,134618
9,9864,8042,1822,496278
23,5729,4431,1298,619344
30,14873,9670,5203,1041579
17,19963,12796,7167,3689250
9,8302,5368,2934,836740
13,8229,5360,2869,385743
22,1335,852,483,95340
25,1199,943,256,72771
11,19521,14361,5160,2119559
28,15372,11511,3861,1026744
7,4405,3342,1063,194048
25,10660,7910,2750,658742
30,14948,10912,4036,581774
8,3165,2577,588,141966
12,1640,1163,477,83411
6,3476,2887,589,112462
7,6245,4582,1663,451290
10,1273,1049,224,48503
6,2243,1845,398,118331
20,11515,7667,3848,1676216
19,3184,2412,772,305760
7,3991,2536,1455,888572
25,3977,2492,1485,307824
5,5221,3612,1609,233064
10,4829,3261,1568,795500
29,12194,9813,2381,828160
24,7962,5434,2528,596793
25,10548,7372,3176,492352
25,5386,3838,1548,456890
28,2614,1926,688,282498
21,7195,4746,2449,335995
7,3799,2379,1420,496000
8,4514,3193,1321,319428
7,410,259,151,13052
8,10165,6905,3260,1792768
20,2077,1312,765,196392
30,1200,883,317,77018
6,4690,3688,1002,248860
14,8394,5408,2986,625961
23,5284,3610,1674,1014726
15,7399,4797,2602,759486
25,2826,2146,680,145604
10,3850,2512,1338,231840
9,7979,5261,2718,781176
25,9643,6873,2770,380730
12,5329,3572,1757,640992
27,7179,5005,2174,350304
29,3593,2832,761,191265
7,660,435,225,43754
17,2095,1507,588,154336
21,13524,8468,5056,460768
10,3078,2333,745,374832
9,6108,4271,1837,412508
29,1751,1332,419,106554
28,12260,10151,2109,739206
8,5361,4347,1014,141120
29,7759,5333,2426,746240
16,14229,9020,5209,914653
6,2660,1855,805,115425
30,1846,1537,309,48300
11,6591,4335,2256,289883
17,9509,6228,3281,1539379
26,14829,9639,5190,2864525
13,16987,11525,5462,1054440
14,3024,2035,989,180304
20,15254,10837,4417,892936
21,16877,10738,6139,1703787
6,9208,6662,2546,942932
7,2372,1669,703,196607
10,2334,1707,627,53410
25,7831,5849,1982,313622
9,15044,9508,5536,1554579
15,3407,2294,1113,163681
13,1536,1209,327,89667
29,1858,1457,401,73472
10,16178,12796,3382,723816
25,3635,2342,1293,187880
23,4985,3279,1706,356577
13,5767,4237,1530,344170
18,5960,4628,1332,683992
29,7387,4938,2449,894584
14,11686,8089,3597,2055942
18,12765,9506,3259,2046239
20,6437,4690,1747,885760
20,620,419,201,35941
23,539,399,140,30880
24,5086,3995,1091,156546
26,4958,3815,1143,536514
6,5403,3820,1583,261429
6,10584,8461,2123,209510
26,5092,3779,1313,375824
7,9186,6354,2832,817518
26,4131,2995,1136,216715
10,4521,3553,968,149296
14,2735,2237,498,90688
8,9942,7672,2270,222048
25,8558,6411,2147,237948
28,1598,1073,525,58517
16,1320,862,458,42444
26,11116,9141,1975,573284
30,3098,2423,675,188000
26,4642,3425,1217,219996
7,2299,1845,454,154396
29,13110,9201,3909,1924335
22,7642,5042,2600,1294416
6,474,388,86,19027
6,6229,5051,1178,613440
6,17992,11556,6436,2110850
29,12633,9719,2914,659293
29,5274,4049,1225,596919
11,14400,11047,3353,573342
20,1832,1344,488,148087
25,18497,12321,6176,2871648
30,1170,862,308,87376
14,1629,1281,348,191835
5,5359,3999,1360,209836
16,2415,1898,517,228096
23,14333,11162,3171,678107
27,9559,6245,3314,1006776
7,8652,6165,2487,720954
23,4306,2855,1451,287680
29,2446,1821,625,133032
11,5106,3382,1724,248000
6,12035,9562,2473,580136
18,13364,9130,4234,1293564
18,2172,1518,654,132849
28,1616,1308,308,77520
19,4484,3651,833,138252
28,15519,11325,4194,1762628
13,13720,9358,4362,889500
14,2534,1680,854,303992
11,3393,2374,1019,478800
14,3662,2561,1101,224077
28,3176,2354,822,320382
18,1661,1089,572,48000
16,4522,3204,1318,504000
27,9841,6550,3291,1609566
20,5183,4201,982,276480
28,2289,1755,534,119448
23,6878,4990,1888,382242
6,14892,11600,3292,626756
12,11649,9642,2007,429570
20,3292,2638,654,140346
5,16373,10785,5588,1546236
21,18921,12559,6362,696371
13,2628,1879,749,107800
11,1447,1014,433,122988
29,6738,5350,1388,230256
19,3435,2224,1211,265576
16,8730,6248,2482,543477
12,1126,914,212,55566
16,8384,5750,2634,398691
10,8637,7178,1459,410218
14,11889,7895,3994,1501368
12,2837,2350,487,104104
5,5697,3964,1733,218500
13,11647,8803,2844,533246
30,14556,9119,5437,3055734
16,5496,4071,1425,470704
9,6341,4108,2233,1057100
23,2929,1837,1092,175152
23,4484,3552,932,245530
18,21568,13580,7988,1338957
18,5551,4316,1235,388740
15,1280,1062,218,53760
30,4617,3343,1274,444106
17,2190,1470,720,277725
6,10077,7242,2835,438425
25,7017,4989,2028,390403
23,19726,14174,5552,1349076
29,8716,6350,2366,355200
15,9720,6752,2968,1305888
17,5203,4159,1044,239739
29,2546,1612,934,450072
21,10855,8334,2521,319335
12,4388,3003,1385,312995
26,5322,3935,1387,247275
16,2472,1862,610,122112
12,11471,8722,2749,904866
29,1480,1172,308,30184
28,3094,1977,1117,404668
8,7940,5507,2433,1309926
18,4175,3367,808,362250
30,977,620,357,98735
16,13141,9232,3909,1046682
14,3481,2543,938,420877
29,3807,2697,1110,239932
18,7334,5099,2235,528923
13,10005,6291,3714,946602
23,8345,6384,1961,455252
19,5782,3923,1859,493536
16,9924,7319,2605,487230
17,7993,5123,2870,1105081
14,2165,1544,621,270309
29,1079,756,323,91383
13,8070,5877,2193,673014
8,3627,2936,691,151011
18,7975,5150,2825,455046
12,3021,1975,1046,339768
16,8944,6208,2736,315261
6,3659,2567,1092,375820
16,11083,7522,3561,540628
23,4299,3507,792,93527
24,5848,4353,1495,443324
24,15186,10174,5012,769104
28,3175,2468,707,114958
16,3531,2474,1057,90294
25,7155,4810,2345,333720
18,2315,1487,828,303312
11,7136,5628,1508,300675
9,13392,9370,4022,1898945
6,2295,1559,736,89698
21,2070,1329,741,112180
26,4801,3023,1778,993342
8,3880,2990,890,498834
7,4430,3018,1412,315546
29,2049,1373,676,404209
18,5513,3538,1975,622728
11,2764,1937,827,146810
18,806,620,186,15844
11,16480,11829,4651,1619992
12,1674,1054,620,147050
16,1178,902,276,91694
12,1958,1566,392,136998
22,2512,1657,855,118167
6,830,546,284,77184
27,10730,7054,3676,1285082
9,5784,4013,1771,326527
14,13382,9086,4296,994840
10,9778,6893,2885,1513564
5,1250,880,370,119306
23,2892,2171,721,396165
17,16136,10125,6011,1762900
13,11224,8345,2879,477252
15,4510,3405,1105,247246
13,3579,2823,756,132578
11,7324,5046,2278,788992
30,4749,3373,1376,210864
27,14317,11863,2454,429594
